Target,Var_4,Var_5,Var_6,Var_7,Var_10,Var_12,Var_13,Var_16,Var_17,Var_18,Var_19,Var_20,Var_21,Var_22,Var_23,Var_24,Var_25,Var_26,Var_29,Var_30,Var_31,Var_32,Var_33,Var_34,Var_40,Var_41,Var_42,Var_46,Var_2_1,Var_2_2,Var_2_3,Var_2_4,Var_2_6,Var_2_8,Var_2_L,Var_2_U,Var_3_Y,Var_9_MISSING,Var_9_P,Var_9_R,Var_11_N,Var_11_Y,Var_14_N,Var_14_Y,Var_15_Y,Var_35_Y,Var_36_1,Var_36_2,Var_36_3,Var_36_4,Var_36_6,Var_36_8,Var_36_D,Var_36_L,Var_36_U,Var_36_X,Var_37_Y,Var_44_Y,Var_45_Y,Var_48_Y,Var_49_Y,Var_50_N,Var_50_Y
0,3000.0,0,,5,15.0,,0,,1000.0,700,0,2.0,507.0,0.0,1500,1500,8.0,61,,2000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,2,,42,0.0,5.0,0,0.0,,1151,1487,1.0,104.0,19.0,0,3500,65.0,10,,3500.0,3,0,,2,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1000.0,1,,125,7319.0,53.0,1,,2400.0,1845,3893,5.0,,7.0,2000,3000,20.0,75,,4500.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,12000.0,5,,129,712.0,24.0,0,0.0,16000.0,2848,1694,1.0,310.0,6.0,11542,11542,20.0,131,2000.0,11542.0,1,0,,1,,18.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,2800.0,2,42.0,16,1.0,53.0,0,0.0,3700.0,1299,3053,5.0,1112.0,0.0,3000,3000,5.0,59,3000.0,3000.0,0,0,,1,,4.0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,5000.0,1,,157,1327.0,4.0,0,0.0,5500.0,900,0,1.0,313.0,3.0,4000,5000,11.0,63,,5000.0,2,0,,8,,33.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1000.0,2,,4,18.0,,1,0.0,1500.0,335,0,3.0,720.0,1.0,2500,2500,13.0,97,,,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,7000.0,0,,179,1360.0,17.0,0,0.0,12000.0,2769,291,1.0,,0.0,7600,8000,15.0,90,5000.0,8000.0,3,0,,18,,21.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1000.0,0,49.0,86,24.0,3.0,0,,0.0,15,14,1.0,1011.0,8.0,3000,4600,9.0,25,2000.0,4600.0,0,0,,1,,,,,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,4,,0,0.0,2.0,1,,,0,0,1.0,,,0,2799,,72,,,3,0,,9,,4.0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,39.0,0,0.0,,2,0.0,1300.0,0,0,1.0,400.0,0.0,1500,1404,36.0,2,,,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,574.0,2,,135,0.0,0.0,0,,0.0,516,634,1.0,,10.0,0,1000,,72,,,1,0,,6,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,40.0,47,8.0,46.0,0,0.0,1000.0,619,0,5.0,104.0,0.0,2500,2500,14.0,131,,2500.0,1,0,,1,,27.0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,5,,20,0.0,,1,0.0,1300.0,409,0,1.0,901.0,3.0,1500,2100,36.0,20,,3000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.0,3,,0,0.0,,1,622.0,1500.0,0,912,1.0,102.0,0.0,1700,1551,34.0,112,900.0,2000.0,0,0,,0,,5.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0.0,0,,22,91.0,18.0,1,0.0,0.0,280,0,1.0,300.0,4.0,2000,2000,13.0,3,,,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,4,,42,7.0,7.0,0,,1000.0,241,1000,5.0,500.0,2.0,1500,1488,13.0,110,1000.0,1488.0,0,0,,1,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,,60,5.0,2.0,0,0.0,0.0,400,1359,,,10.0,0,0,16.0,65,,,5,0,,2,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1000.0,5,,127,0.0,5.0,0,,0.0,543,401,1.0,909.0,6.0,2300,2162,3.0,86,,2162.0,0,0,,14,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,3500.0,1,,47,19.0,13.0,0,,5500.0,1086,1030,1.0,,0.0,2500,2600,,47,1400.0,2600.0,1,0,,3,,14.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,840.0,1,,101,127.0,1.0,0,,0.0,189,0,1.0,1001.0,12.0,2100,2700,9.0,18,,2700.0,1,0,,3,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
0,1500.0,3,,172,2777.0,0.0,0,0.0,2000.0,4225,11784,1.0,420.0,5.0,6200,6200,35.0,82,2500.0,6000.0,1,97417,,5,,,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,6,,55,0.0,9.0,0,0.0,1000.0,384,0,5.0,600.0,4.0,1900,1600,32.0,65,,2300.0,0,0,,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,10,,145,33.0,8.0,4,0.0,0.0,2950,10398,1.0,216.0,7.0,5000,3250,34.0,25,3000.0,5000.0,4,0,,5,,,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0.0,9,31.0,5,145.0,47.0,3,,0.0,800,0,5.0,906.0,0.0,1500,1920,36.0,52,,2500.0,0,0,,1,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,8,31.0,92,0.0,47.0,2,0.0,,897,2595,1.0,607.0,0.0,1750,2200,35.0,103,,2200.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8500.0,1,,168,2.0,8.0,0,0.0,9500.0,5034,10051,1.0,305.0,1.0,4000,4000,14.0,86,,4000.0,0,0,,9,,9.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,11,,0,0.0,1.0,1,20657.0,,0,0,,,,0,1544,,40,,,8,0,,10,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,,112,20.0,14.0,0,,1000.0,2513,809,1.0,,9.0,1750,1400,,110,900.0,2500.0,1,0,,4,,14.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,18,,10,0.0,38.0,0,0.0,,569,1502,1.0,700.0,4.0,0,1600,13.0,4,,1600.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,13.0,80,74.0,27.0,1,,0.0,100,0,1.0,600.0,3.0,2000,2000,36.0,6,,2000.0,0,0,,0,,1.0,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,6000.0,10,,38,411.0,0.0,0,0.0,0.0,500,0,1.0,502.0,0.0,3000,4200,5.0,113,,4200.0,0,0,,9,,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,1,,37,0.0,6.0,0,,,460,0,1.0,303.0,4.0,0,1300,36.0,0,,2500.0,0,0,,2,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1100.0,8,8.0,0,0.0,1.0,2,,0.0,0,0,,,,0,2190,36.0,82,,,4,0,,3,,,,,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,2,,11,0.0,,0,,,20,0,2.0,901.0,6.0,0,2000,36.0,18,,3850.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,,24,0.0,57.0,0,,,1298,0,5.0,801.0,0.0,0,3000,35.0,0,,3000.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,2000.0,1,,47,2.0,45.0,0,,3500.0,239,71,1.0,1003.0,0.0,1538,1850,13.0,53,1200.0,1850.0,0,0,,0,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,2,,57,229.0,,1,,1500.0,86,0,1.0,101.0,0.0,2268,2209,3.0,10,600.0,2700.0,0,0,,0,,11.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,,1,,106,0.0,7.0,1,0.0,,805,999,1.0,702.0,3.0,0,1404,32.0,0,,3000.0,0,0,,5,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,0,,0,0.0,1.0,0,1860.0,,0,0,,,,0,0,36.0,127,,,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,16,50.0,127,0.0,2.0,0,,,1310,597,1.0,,3.0,0,3342,,39,,,0,0,0.0,13,,,,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2500.0,4,,168,1.0,18.0,0,0.0,3800.0,950,1605,2.0,505.0,12.0,1600,2000,20.0,83,600.0,2000.0,1,0,,1,,4.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,1,,107,7.0,,0,,750.0,1562,1970,1.0,1110.0,13.0,3000,3500,8.0,74,,3500.0,1,85205,,0,,,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,,2,,166,0.0,7.0,0,0.0,,1400,899,1.0,,0.0,0,3951,,32,,,0,0,,14,,6.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,,190,0.0,20.0,0,0.0,0.0,4849,0,1.0,803.0,0.0,4200,4200,14.0,175,,6000.0,0,0,,1,,,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,,1,,46,0.0,,0,0.0,,600,0,1.0,600.0,5.0,0,2400,9.0,0,,4000.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,10,,239,0.0,1.0,0,0.0,4200.0,2600,0,1.0,711.0,0.0,2000,2000,16.0,134,,,1,0,,6,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,10,,61,12.0,,1,,0.0,1003,0,1.0,707.0,4.0,1500,1500,10.0,12,,3200.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
0,,1,,122,0.0,3.0,0,,,1405,1212,3.0,10.0,6.0,0,3875,11.0,0,,3875.0,1,0,,2,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,4,28.0,118,1474.0,1.0,0,0.0,6100.0,8422,0,1.0,210.0,6.0,11000,11000,28.0,59,5000.0,,0,0,,5,,2.0,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,4,,252,174.0,6.0,0,,4000.0,455,0,1.0,908.0,4.0,3000,3000,13.0,6,8704.0,,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5500.0,1,,236,2.0,23.0,0,0.0,10000.0,4810,0,1.0,,0.0,30000,10000,36.0,140,3000.0,10000.0,0,0,,1,,7.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,700.0,2,,116,3341.0,4.0,0,0.0,0.0,2410,126,2.0,911.0,0.0,4500,4000,2.0,83,,6000.0,2,0,,2,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0.0,1,,4,30.0,,1,0.0,2000.0,438,0,1.0,200.0,0.0,3000,3000,14.0,35,,3000.0,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,2000.0,0,,29,86.0,7.0,0,0.0,4000.0,600,521,1.0,1114.0,1.0,2500,2500,13.0,34,1000.0,3000.0,0,63766,,4,,8.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,2,,80,0.0,1.0,0,,,1000,2533,1.0,7.0,0.0,2860,2860,9.0,0,,2860.0,0,0,,8,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,,0,0.0,16.0,0,0.0,,0,0,,,,0,0,,0,,,0,0,,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,,129,11.0,27.0,0,,700.0,0,788,1.0,511.0,0.0,1500,1500,28.0,73,1000.0,1800.0,1,0,,2,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,2,,78,25.0,2.0,1,0.0,7000.0,6548,18133,1.0,,3.0,30000,20000,15.0,7,,20000.0,0,0,,4,,,0.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,0,,0,0.0,25.0,0,0.0,,0,0,3.0,109.0,,0,4016,8.0,0,,4016.0,0,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3000.0,3,,14,1089.0,4.0,1,0.0,4000.0,328,0,3.0,100.0,3.0,4500,4463,24.0,5,,4463.0,0,0,,2,,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0.0,2,,0,88.0,23.0,0,,0.0,0,0,2.0,502.0,,1200,1700,36.0,29,,1700.0,1,0,,1,,,0.0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0.0,0,32.0,70,1732.0,,0,,1000.0,0,0,1.0,700.0,0.0,4000,2062,7.0,70,,2062.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,6,,0,0.0,2.0,0,0.0,,0,0,1.0,,,750,671,,10,,,0,0,,3,,11.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,8,25.0,89,0.0,8.0,1,,5000.0,450,4995,1.0,708.0,1.0,5000,5000,36.0,4,,5000.0,0,0,,5,,,,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,3,53.0,107,130.0,15.0,1,0.0,3000.0,2940,147,1.0,906.0,10.0,1650,1650,7.0,72,,2150.0,0,0,,1,,,,,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,3,,113,607.0,20.0,0,0.0,4000.0,0,761,1.0,406.0,1.0,3500,3500,12.0,34,,,2,0,,3,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,,1,,0,0.0,4.0,0,0.0,,0,4590,3.0,703.0,,0,5000,36.0,75,,,4,0,,4,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,1,,162,6.0,12.0,0,0.0,0.0,1985,4554,5.0,208.0,4.0,2200,2000,14.0,12,3000.0,,0,0,,5,,12.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1300.0,0,,160,38.0,26.0,0,0.0,3600.0,1020,0,5.0,203.0,3.0,3000,3000,35.0,26,600.0,3000.0,0,52733,,3,,11.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,3900.0,2,,63,209.0,23.0,0,0.0,5250.0,1595,7,1.0,206.0,16.0,2200,3000,36.0,63,750.0,,2,0,,3,,24.0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,5,39.0,18,0.0,,2,0.0,,0,0,1.0,401.0,3.0,0,1600,12.0,0,,2500.0,0,0,,0,,,,,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,,79,0.0,29.0,0,27923.0,,907,647,1.0,,0.0,0,781,,0,,2500.0,2,0,,1,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.0,6,,161,1018.0,1.0,0,0.0,100.0,2819,748,1.0,213.0,0.0,5000,3500,36.0,71,500.0,5000.0,0,0,,3,,2.0,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,1000.0,1,,0,34.0,3.0,0,,0.0,0,0,,,,0,1390,32.0,102,,,2,0,,5,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1100.0,4,,170,10.0,6.0,1,0.0,1300.0,800,239,1.0,,0.0,1450,1500,,83,500.0,5000.0,1,0,,21,,17.0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0.0,10,,6,0.0,2.0,1,,2000.0,700,432,1.0,202.0,1.0,2500,2725,25.0,91,2000.0,2725.0,0,0,,5,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,2500.0,0,,292,2.0,19.0,0,,5000.0,1340,0,1.0,,2.0,1670,2258,,88,,7500.0,1,0,,3,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,13500.0,2,,138,7686.0,1.0,0,0.0,18000.0,2550,342,1.0,,0.0,7500,1569,,79,750.0,3500.0,0,0,,5,,6.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,3,,39,3.0,5.0,0,,,1001,2504,2.0,314.0,4.0,3000,3531,5.0,30,,3531.0,0,0,,3,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1500.0,4,,36,0.0,0.0,2,,750.0,1745,1558,1.0,107.0,0.0,4000,2000,31.0,4,,2000.0,3,0,,2,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,,7,,30,0.0,2.0,0,0.0,,589,9807,1.0,,1.0,5835,5835,,140,,5835.0,3,0,,30,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,2,,147,0.0,2.0,0,0.0,0.0,477,0,2.0,,3.0,5000,5000,9.0,80,0.0,,1,0,,5,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,,18,0.0,12.0,0,,5500.0,500,1203,1.0,807.0,7.0,3250,1400,28.0,18,,3250.0,1,0,,4,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1250.0,3,,0,1.0,10.0,0,0.0,0.0,0,0,1.0,606.0,,1444,1444,14.0,53,,1444.0,0,0,,3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1300.0,0,,32,0.0,4.0,0,,0.0,80,1,1.0,104.0,8.0,3000,1400,16.0,25,400.0,2200.0,2,0,,0,,25.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,1,,120,0.0,18.0,0,,,460,0,1.0,,0.0,0,2000,27.0,0,,2000.0,0,0,,1,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6000.0,2,,0,0.0,9.0,1,0.0,0.0,0,0,1.0,,,3500,5000,14.0,83,,5000.0,0,10177,,1,,,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,0,,8,0.0,13.0,0,0.0,,0,0,,,0.0,0,0,,9,,,0,0,,9,,9.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,2,,27,30.0,,0,,2800.0,3035,1210,2.0,502.0,2.0,1760,1400,25.0,18,500.0,1800.0,1,0,,0,,7.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,3,,0,0.0,1.0,0,9972.0,,0,298,,,,0,0,25.0,123,,,6,0,,9,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,,155,5.0,1.0,0,,1450.0,730,1000,1.0,,27.0,0,3000,,49,,,2,0,,8,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,,15,249.0,15.0,0,0.0,1750.0,587,0,1.0,803.0,0.0,1600,1750,36.0,104,,2500.0,1,0,,2,,15.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,1,,94,47.0,1.0,1,,1550.0,1727,1737,2.0,607.0,1.0,2360,2300,8.0,73,1500.0,2300.0,0,0,,4,,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.0,4,,29,0.0,7.0,0,,1000.0,80,482,1.0,700.0,5.0,2200,2500,14.0,29,,,0,0,,0,,,,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,,4,,0,0.0,,0,,,0,0,,,,0,1467,,0,,,2,0,,0,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
